sonde1	sonde2	date	foF2_corr	foF2_n_hours	foF2_total_time_points	year
YG431	OK426	2010-01-27	0.779072254453268	16	49	2010
YG431	OK426	2010-01-28	0.858476383939938	12	42	2010
YG431	OK426	2010-01-29	0.881206878367593	22	61	2010
YG431	OK426	2010-01-30	0.873507401809069	23	73	2010
YG431	OK426	2010-01-31	0.940379285377157	18	50	2010
YG431	OK426	2010-02-01	0.956490155042776	20	48	2010
YG431	OK426	2010-02-02	0.846563956916534	15	47	2010
YG431	OK426	2010-02-03	0.918451152540104	21	65	2010
YG431	OK426	2010-02-04	0.921935953688413	18	57	2010
YG431	OK426	2010-02-05	0.915828104639033	16	47	2010
YG431	OK426	2010-02-06	0.867511391964926	18	57	2010
YG431	OK426	2010-02-07	0.808562568489622	22	62	2010
YG431	OK426	2010-02-08	0.901571505862625	20	59	2010
YG431	OK426	2010-02-09	0.925948956104286	23	84	2010
YG431	OK426	2010-02-10	0.796504238744075	20	47	2010
YG431	OK426	2010-02-11	0.883164170691597	24	83	2010
YG431	OK426	2010-02-12	0.922339053946	23	62	2010
YG431	OK426	2010-02-13	0.915468470015882	21	64	2010
YG431	OK426	2010-02-14	0.716652579461268	21	62	2010
YG431	OK426	2010-02-15	0.920276812079633	24	85	2010
YG431	OK426	2010-02-16	0.866949635697534	24	75	2010
YG431	OK426	2010-02-17	0.881900383358659	24	77	2010
YG431	OK426	2010-02-18	0.773157988018531	19	58	2010
YG431	OK426	2010-02-19	0.820743314429331	24	78	2010
YG431	OK426	2010-02-20	0.902461392807671	22	58	2010
YG431	OK426	2010-02-21	0.825112529473519	23	79	2010
YG431	OK426	2010-02-22	0.912310657908021	22	68	2010
YG431	OK426	2010-02-23	0.938704351102262	24	65	2010
YG431	OK426	2010-02-24	0.822114788115839	20	57	2010
YG431	OK426	2010-02-25	0.826405196701882	21	59	2010
YG431	OK426	2010-02-26	0.866435510071772	22	42	2010
YG431	OK426	2010-02-27	0.74688727306286	22	66	2010
YG431	OK426	2010-02-28	0.887664155702301	20	48	2010
YG431	OK426	2010-03-01	0.903679035100064	20	58	2010
YG431	OK426	2010-03-02	0.88158125894407	24	78	2010
YG431	OK426	2010-03-03	0.923946865392133	24	59	2010
YG431	OK426	2010-03-04	0.943266804174994	17	53	2010
YG431	OK426	2010-03-05	0.712998969179328	19	58	2010
YG431	OK426	2010-03-06	0.903177257964204	24	70	2010
YG431	OK426	2010-03-07	0.971139894541111	24	72	2010
YG431	OK426	2010-03-08	0.871137130493883	24	80	2010
YG431	OK426	2010-03-09	0.858236290871997	23	80	2010
YG431	OK426	2010-03-10	0.936068601936723	24	76	2010
YG431	OK426	2010-03-11	0.91021595522109	23	75	2010
YG431	OK426	2010-03-12	0.91374583952859	21	55	2010
YG431	OK426	2010-03-13	0.930730854041146	24	77	2010
YG431	OK426	2010-03-14	0.903547528581929	22	66	2010
YG431	OK426	2010-03-15	0.903097296904619	24	66	2010
YG431	OK426	2010-03-16	0.889953215117984	21	49	2010
AT138	VT139	2009-12-03	0.955423482061813	10	10	2009
AT138	VT139	2009-12-04	0.945778428346687	14	14	2009
AT138	VT139	2009-12-05	0.91723791831697	12	12	2009
AT138	VT139	2009-12-06	0.897844249077198	14	14	2009
AT138	VT139	2009-12-07	0.952753800171209	15	15	2009
AT138	VT139	2009-12-08	0.954477488604517	15	15	2009
AT138	VT139	2009-12-09	0.892957406156203	11	11	2009
AT138	VT139	2009-12-10	0.855585089983088	6	6	2009
AT138	VT139	2009-12-11	0.954540374795418	13	13	2009
AT138	VT139	2009-12-12	0.914089870505894	12	12	2009
AT138	VT139	2009-12-13	0.966185628501095	13	13	2009
AT138	VT139	2009-12-14	0.945950872529429	18	18	2009
AT138	VT139	2009-12-15	0.878215888620519	16	16	2009
AT138	VT139	2009-12-16	0.926512266413813	10	10	2009
AT138	VT139	2009-12-17	0.904622866300944	8	8	2009
AT138	VT139	2009-12-18	0.9823261857587	14	14	2009
AT138	VT139	2009-12-19	0.884491564792681	13	13	2009
AT138	VT139	2009-12-20	0.816843376744922	13	13	2009
AT138	VT139	2009-12-21	0.965889345279796	12	12	2009
AT138	VT139	2009-12-22	0.925249974295654	12	12	2009
AT138	VT139	2009-12-23	0.903676055803685	15	15	2009
AT138	VT139	2009-12-24	0.783574340746328	13	14	2009
AT138	VT139	2009-12-25	0.942510805109386	13	13	2009
AT138	VT139	2009-12-26	0.908616236269	12	12	2009
AT138	VT139	2009-12-27	0.891986520354352	16	16	2009
AT138	VT139	2009-12-28	0.937081399270022	11	11	2009
AT138	VT139	2009-12-29	0.985086676465792	8	8	2009
AT138	VT139	2009-12-30	0.896061720828398	10	10	2009
AT138	VT139	2009-12-31	0.908627818288835	11	11	2009
AT138	VT139	2009-11-29	0.923716569124121	14	14	2009
AT138	VT139	2009-11-30	0.954181094852837	12	12	2009
AT138	VT139	2009-12-01	0.945123383270604	14	14	2009
AT138	VT139	2009-12-02	0.981065548418143	6	6	2009
OK426	YG431	2010-01-05	0.926474236503518	12	28	2010
OK426	YG431	2010-01-06	0.902163233726337	15	46	2010
OK426	YG431	2010-01-07	0.885332079183375	17	51	2010
AT138	VT139	2009-09-14	0.954944188227645	16	16	2009
AT138	VT139	2009-09-15	0.818669488549396	20	20	2009
AT138	VT139	2009-09-16	0.979684489740168	15	15	2009
AT138	VT139	2009-09-17	0.912203649796092	20	20	2009
AT138	VT139	2009-09-18	0.889774859849246	20	20	2009
AT138	VT139	2009-09-19	0.849217206344989	16	16	2009
AT138	VT139	2009-09-20	0.933177388034605	16	16	2009
AT138	VT139	2009-09-21	0.900687454370465	18	18	2009
AT138	VT139	2009-09-22	0.827069672119188	21	21	2009
AT138	VT139	2009-09-23	0.92974602491043	16	17	2009
AT138	VT139	2009-09-24	0.954760802387602	17	17	2009
AT138	VT139	2009-09-25	0.939494204730224	17	17	2009
AT138	VT139	2009-09-26	0.944173300225501	14	14	2009
AT138	VT139	2009-09-27	0.897057535368953	14	14	2009
AT138	VT139	2009-09-28	0.916853491473848	14	14	2009
AT138	VT139	2009-09-29	0.948389998405818	16	16	2009
AT138	VT139	2009-09-30	0.945714600748675	14	14	2009
AT138	VT139	2009-10-01	0.956432556033355	17	17	2009
AT138	VT139	2009-10-02	0.891205086060167	9	9	2009
AT138	VT139	2009-10-03	0.93579332225007	16	16	2009
AT138	VT139	2009-10-04	0.88083522514478	18	18	2009
AT138	VT139	2009-10-05	0.914626347464979	19	19	2009
AT138	VT139	2009-10-06	0.937941118985822	15	15	2009
AT138	VT139	2009-10-07	0.830736310444486	16	16	2009
AT138	VT139	2009-10-08	0.921112749951667	11	11	2009
AT138	VT139	2009-10-09	0.936542550353868	20	20	2009
AT138	VT139	2009-10-10	0.960298284133988	16	16	2009
AT138	VT139	2009-10-11	0.965179846183422	14	14	2009
AT138	VT139	2009-10-12	0.914067578120161	10	10	2009
AT138	VT139	2009-10-13	0.913966817477477	17	17	2009
AT138	VT139	2009-10-14	0.922921066494117	14	14	2009
AT138	VT139	2009-10-15	0.929200587618286	19	19	2009
AT138	VT139	2009-10-16	0.88067490611001	18	18	2009
AT138	VT139	2009-10-17	0.890838972849208	14	14	2009
AT138	VT139	2009-10-18	0.652769577129964	12	12	2009
AT138	VT139	2009-10-19	0.927545863692043	10	10	2009
AT138	VT139	2009-10-20	0.925346303304628	15	15	2009
AT138	VT139	2009-10-21	0.834752391319035	11	11	2009
AT138	VT139	2009-10-22	0.95176522539882	14	14	2009
AT138	VT139	2009-10-23	0.94668727465615	17	17	2009
AT138	VT139	2009-10-24	0.926129606806698	15	15	2009
AT138	VT139	2009-10-25	0.910106633836931	15	15	2009
AT138	VT139	2009-10-26	0.913740908318538	13	13	2009
AT138	VT139	2009-10-27	0.872109336903767	16	16	2009
AT138	VT139	2009-10-28	0.899395740365652	12	12	2009
AT138	VT139	2009-10-29	0.908298424087494	11	11	2009
AT138	VT139	2009-10-30	0.992161306727129	10	10	2009
AT138	VT139	2009-10-31	0.941112583280232	17	17	2009
AT138	VT139	2009-11-01	0.884568139095495	13	13	2009
AT138	VT139	2009-11-02	0.943304878746599	16	16	2009
AT138	VT139	2009-11-03	0.922993738209454	15	15	2009
AT138	VT139	2009-11-04	0.901492433185718	14	14	2009
AT138	VT139	2009-11-05	0.943965423815052	9	9	2009
AT138	VT139	2009-11-06	0.917177831004732	9	9	2009
AT138	VT139	2009-11-07	0.982181214391694	8	8	2009
AT138	VT139	2009-11-08	0.932110586891153	13	13	2009
AT138	VT139	2009-11-09	0.863620975153264	13	13	2009
AT138	VT139	2009-11-10	0.969378335242558	13	13	2009
AT138	VT139	2009-11-11	0.984533795005549	13	13	2009
AT138	VT139	2009-11-12	0.889698109313954	17	18	2009
AT138	VT139	2009-11-13	0.882251009583022	15	15	2009
AT138	VT139	2009-11-14	0.961125479673801	11	11	2009
AT138	VT139	2009-11-15	0.932671731849782	14	14	2009
AT138	VT139	2009-11-16	0.953952551556826	14	14	2009
AT138	VT139	2009-11-17	0.949441478380898	17	17	2009
AT138	VT139	2009-11-18	0.924315719398142	17	21	2009
AT138	VT139	2009-11-19	0.959683318118155	17	17	2009
AT138	VT139	2009-11-20	0.954560108994918	15	15	2009
AT138	VT139	2009-11-21	0.93391532640504	17	17	2009
AT138	VT139	2009-11-22	0.911753039860359	15	15	2009
AT138	VT139	2009-11-23	0.924559732381959	14	14	2009
AT138	VT139	2009-11-24	0.896741751219277	14	14	2009
AT138	VT139	2009-11-25	0.902090685015138	12	12	2009
AT138	VT139	2009-11-26	0.870084023881446	14	14	2009
AT138	VT139	2009-11-27	0.958313538278067	13	13	2009
AT138	VT139	2009-11-28	0.934838432735227	16	17	2009
AT138	VT139	2009-11-29	0.923716569124121	14	14	2009
AT138	VT139	2009-11-30	0.954181094852837	12	12	2009
AT138	VT139	2009-12-01	0.945123383270604	14	14	2009
AT138	VT139	2009-12-02	0.981065548418143	6	6	2009
AT138	VT139	2009-12-03	0.955423482061813	10	10	2009
AT138	VT139	2009-12-04	0.945778428346687	14	14	2009
AT138	VT139	2009-12-05	0.91723791831697	12	12	2009
AT138	VT139	2009-12-06	0.897844249077198	14	14	2009
AT138	VT139	2009-12-07	0.952753800171209	15	15	2009
AT138	VT139	2009-12-08	0.954477488604517	15	15	2009
AT138	VT139	2009-12-09	0.892957406156203	11	11	2009
AT138	VT139	2009-12-10	0.855585089983088	6	6	2009
AT138	VT139	2009-12-11	0.954540374795418	13	13	2009
AT138	VT139	2009-12-12	0.914089870505894	12	12	2009
AT138	VT139	2009-12-13	0.966185628501095	13	13	2009
AT138	VT139	2009-12-14	0.945950872529429	18	18	2009
AT138	VT139	2009-12-15	0.878215888620519	16	16	2009
AT138	VT139	2009-12-16	0.926512266413813	10	10	2009
AT138	VT139	2009-12-17	0.904622866300944	8	8	2009
AT138	VT139	2009-12-18	0.9823261857587	14	14	2009
AT138	VT139	2009-12-19	0.884491564792681	13	13	2009
AT138	VT139	2009-12-20	0.816843376744922	13	13	2009
AT138	VT139	2009-12-21	0.965889345279796	12	12	2009
AT138	VT139	2009-12-22	0.925249974295654	12	12	2009
AT138	VT139	2009-12-23	0.903676055803685	15	15	2009
AT138	VT139	2009-05-12	0.672044886295878	20	54	2009
AT138	VT139	2009-05-13	0.785145869852882	18	51	2009
AT138	VT139	2009-05-14	0.836739688184507	8	8	2009
AT138	VT139	2009-05-15	0.818244522908765	11	11	2009
AT138	VT139	2009-05-16	0.548003008437339	4	4	2009
AT138	VT139	2009-05-17	0.732961246226068	4	4	2009
AT138	VT139	2009-05-18	0.86327660094419	11	11	2009
AT138	VT139	2009-05-19	0.879104950905463	11	11	2009
AT138	VT139	2009-05-20	0.723200618102485	10	10	2009
AT138	VT139	2009-05-21	0.54284059292706	11	11	2009
AT138	VT139	2009-05-22	0.875524191830649	12	12	2009
AT138	VT139	2009-05-23	0.891982354575391	7	7	2009
AT138	VT139	2009-05-24	0.540074555511483	11	11	2009
AT138	VT139	2009-05-25	0.123733424565804	7	7	2009
AT138	VT139	2009-05-26	0.951170827008176	6	6	2009
AT138	VT139	2009-05-27	0.9097159756827	8	8	2009
AT138	VT139	2009-05-28	0.335809380979965	7	7	2009
AT138	VT139	2009-05-29	0.799625733257732	10	10	2009
AT138	VT139	2009-05-30	0.895571134217684	7	7	2009
AT138	VT139	2009-05-31	0.492540452082853	7	7	2009
AT138	VT139	2009-06-01	0.846095226082505	13	13	2009
AT138	VT139	2009-06-02	0.754482691437462	6	6	2009
AT138	VT139	2009-06-03	0.225487633279332	5	5	2009
AT138	VT139	2009-06-04	0.679265595227741	11	11	2009
AT138	VT139	2009-06-05	0.987967343634883	5	5	2009
AT138	VT139	2009-06-06	0.795799700372896	9	9	2009
AT138	VT139	2009-06-07	0.578920959807925	7	7	2009
AT138	VT139	2009-06-08	0.426443207986503	5	5	2009
AT138	VT139	2009-06-09	0.796135543804589	4	4	2009
AT138	VT139	2009-06-10	0.703959061681142	4	4	2009
AT138	VT139	2009-06-11	-0.011293586314448	5	5	2009
AT138	VT139	2009-06-12	0.849281283980697	4	4	2009
AT138	VT139	2009-06-13	0.646867699840522	4	4	2009
AT138	VT139	2009-06-14	0.471581107502587	8	8	2009
AT138	VT139	2009-06-15	0.20196604667625	9	9	2009
AT138	VT139	2009-06-16	0.93247545171247	4	4	2009
AT138	VT139	2009-06-17	0.565127434870587	5	5	2009
AT138	VT139	2009-06-18	0.175469996106531	9	9	2009
AT138	VT139	2009-06-19	0.84798515778319	8	8	2009
AT138	VT139	2009-06-20	0.361890615662125	8	8	2009
AT138	VT139	2009-06-21	0.824050668876042	7	7	2009
AT138	VT139	2009-06-22	0.852382079506361	7	7	2009
AT138	VT139	2009-06-23	0.346539561573491	7	7	2009
AT138	VT139	2009-06-24	0.685763735304023	5	5	2009
AT138	VT139	2009-06-25	0.972707749959813	7	7	2009
AT138	VT139	2009-06-26	0.17556726042976	4	4	2009
AT138	VT139	2009-06-27	0.710585695815641	10	28	2009
AT138	VT139	2009-06-28	0.657336138828943	20	58	2009
AT138	VT139	2009-06-29	0.552810837629229	22	57	2009
AT138	VT139	2009-06-30	0.364703176336873	20	48	2009
AT138	VT139	2009-07-01	0.659349048143698	15	28	2009
AT138	VT139	2009-07-02	0.8184556540757	14	14	2009
AT138	VT139	2009-07-03	0.803147180808099	11	11	2009
AT138	VT139	2009-07-04	0.740292353039131	7	7	2009
AT138	VT139	2009-07-05	0.179318565329684	10	10	2009
AT138	VT139	2009-07-06	0.730309107515199	14	14	2009
AT138	VT139	2009-07-07	0.314012883071405	12	12	2009
AT138	VT139	2009-07-08	0.574846287898586	15	15	2009
AT138	VT139	2009-07-09	0.754866503035566	17	17	2009
AT138	VT139	2009-07-10	0.768561944483175	16	16	2009
AT138	VT139	2009-07-11	0.735117426278013	14	14	2009
AT138	VT139	2009-07-12	-0.045509442828979	12	12	2009
AT138	VT139	2009-07-13	0.193521341631846	10	10	2009
AT138	VT139	2009-07-14	-0.182643246059333	7	7	2009
AT138	VT139	2009-07-15	0.679409150610985	10	10	2009
AT138	VT139	2009-07-16	0.747030651166376	12	12	2009
AT138	VT139	2009-07-17	0.83128565141853	10	10	2009
AT138	VT139	2009-07-18	0.470155685317209	11	11	2009
AT138	VT139	2009-07-19	0.704939825874302	6	6	2009
AT138	VT139	2009-07-20	0.627889022125674	10	10	2009
AT138	VT139	2009-07-21	0.743624688064733	11	11	2009
AT138	VT139	2009-07-22	0.581336228798248	11	11	2009
AT138	VT139	2009-07-23	0.879247130260772	11	12	2009
AT138	VT139	2009-07-24	0.45450841516726	12	12	2009
AT138	VT139	2009-07-25	0.815124823247863	9	9	2009
AT138	VT139	2009-07-26	0.626966567411652	9	9	2009
AT138	VT139	2009-07-27	0.540696054764575	5	5	2009
AT138	VT139	2009-07-28	0.747189424733858	8	8	2009
AT138	VT139	2009-07-29	0.734278943166118	9	9	2009
AT138	VT139	2009-07-30	0.479939322611094	13	13	2009
AT138	VT139	2009-07-31	0.275905052223772	12	12	2009
AT138	VT139	2009-08-01	0.780430861705954	10	10	2009
AT138	VT139	2009-08-02	0.798763854233109	11	11	2009
AT138	VT139	2009-08-03	0.737485985515679	8	8	2009
AT138	VT139	2009-08-04	0.595392261254176	7	7	2009
AT138	VT139	2009-08-05	0.670103624902459	11	11	2009
AT138	VT139	2009-08-06	0.899106031565966	9	9	2009
AT138	VT139	2009-08-07	0.66526782838903	11	11	2009
AT138	VT139	2009-08-08	0.745707546640624	12	12	2009
AT138	VT139	2009-08-09	0.824072814402897	10	10	2009
AT138	VT139	2009-08-10	0.831826057110727	13	13	2009
AT138	VT139	2009-08-11	0.390238633868517	11	11	2009
AT138	VT139	2009-08-12	0.82390459080839	10	10	2009
AT138	VT139	2009-08-13	0.683649540436869	14	14	2009
AT138	VT139	2009-08-14	0.669907527813815	11	11	2009
AT138	VT139	2009-08-15	0.337827926838835	11	11	2009
AT138	VT139	2009-08-16	0.640670880116321	18	18	2009
AT138	VT139	2009-08-17	0.781728363334207	9	9	2009
AT138	VT139	2009-08-18	0.640452277032249	12	12	2009
AT138	VT139	2009-08-19	0.922838743850424	11	11	2009
AT138	VT139	2009-08-20	0.32503917116685	11	11	2009
RO041	PQ052	2009-02-15	0.891791623819286	24	90	2009
RO041	PQ052	2009-02-16	0.931214587851276	23	85	2009
RO041	PQ052	2009-02-17	0.919994349336469	23	85	2009
RO041	PQ052	2009-02-18	0.912929746192055	24	88	2009
RO041	PQ052	2009-02-19	0.891668363998641	24	94	2009
RO041	PQ052	2009-02-20	0.892173933395869	24	89	2009
RO041	PQ052	2009-02-21	0.86432765835726	24	91	2009
RO041	PQ052	2009-02-22	0.770214142147926	24	94	2009
RO041	PQ052	2009-02-23	0.88639698226805	24	93	2009
RO041	PQ052	2009-02-24	0.801089453406253	24	87	2009
RO041	PQ052	2009-02-25	0.876047762032144	24	92	2009
RO041	PQ052	2009-02-26	0.735601292780914	24	90	2009
RO041	PQ052	2009-02-27	0.852051073095986	24	85	2009
RO041	PQ052	2009-02-28	0.897317839384002	24	89	2009
RO041	PQ052	2009-03-01	0.91450797040373	24	85	2009
RO041	PQ052	2009-03-02	0.887699467421307	24	86	2009
RO041	PQ052	2009-03-03	0.898751961885988	24	83	2009
RO041	PQ052	2009-03-04	-0.197641305275734	3	12	2009
RO041	PQ052	2009-03-09	0.770530872145688	23	84	2009
RO041	PQ052	2009-03-10	0.829423147522813	20	76	2009
RO041	PQ052	2009-03-11	0.893989503536897	24	87	2009
RO041	PQ052	2009-03-12	0.918345849988117	24	86	2009
RO041	PQ052	2009-03-13	0.888772805065138	22	66	2009
RO041	PQ052	2009-03-14	0.865523793659456	24	83	2009
RO041	PQ052	2009-03-15	0.914868093641458	14	49	2009
RO041	PQ052	2009-03-25	0.801007702366345	23	80	2009
RO041	PQ052	2009-03-26	0.875161669939997	24	82	2009
RO041	PQ052	2009-03-27	0.913818139503014	24	83	2009
RO041	PQ052	2009-03-28	0.893915626756728	24	86	2009
RO041	PQ052	2009-03-29	0.925478024671548	24	81	2009
RO041	PQ052	2009-03-30	0.94426872582079	24	80	2009
RO041	PQ052	2009-03-31	0.940507125308754	23	78	2009
RO041	PQ052	2009-04-01	0.959510744653052	23	82	2009
RO041	PQ052	2009-04-02	0.895824150486468	22	65	2009
RO041	PQ052	2009-04-04	0.909771387385596	24	76	2009
RO041	PQ052	2009-04-05	0.86658032030435	23	80	2009
RO041	PQ052	2009-04-06	0.897300130477034	22	78	2009
RO041	PQ052	2009-04-07	0.903296583225908	24	80	2009
RO041	PQ052	2009-04-08	0.916178944687431	22	70	2009
RO041	PQ052	2009-04-09	0.959201393204162	16	43	2009
RO041	PQ052	2009-05-06	0.929852302223407	20	61	2009
RO041	PQ052	2009-05-07	0.884004322102924	20	58	2009
RO041	PQ052	2009-05-08	0.908397768692427	22	65	2009
RO041	PQ052	2009-05-09	0.862280704328652	23	62	2009
RO041	PQ052	2009-05-10	0.916544326272431	22	70	2009
RO041	PQ052	2009-05-11	0.933094964990138	19	51	2009
RO041	PQ052	2009-05-12	0.934249704084931	21	62	2009
RO041	PQ052	2009-05-13	0.900808818465055	17	50	2009
RO041	PQ052	2009-05-14	0.939122316336722	20	67	2009
RO041	PQ052	2009-05-15	0.917032178155502	21	61	2009
RO041	PQ052	2009-05-16	0.954145565967468	19	47	2009
RO041	PQ052	2009-05-17	0.825204995568707	18	54	2009
RO041	PQ052	2009-05-18	0.916462262497752	20	53	2009
RO041	PQ052	2009-05-19	0.939729289004288	18	45	2009
RO041	PQ052	2009-05-20	0.795344509119515	20	60	2009
RO041	PQ052	2009-05-21	0.922355716667754	17	55	2009
RO041	PQ052	2009-05-22	0.920609002719822	20	54	2009
RO041	PQ052	2009-05-23	0.942755377520848	20	51	2009
RO041	PQ052	2009-05-24	0.904330910637859	19	50	2009
RO041	PQ052	2009-05-25	0.814936502685095	14	36	2009
RO041	PQ052	2009-05-26	0.851339766219019	13	32	2009
VT139	AT138	2009-02-15	0.879791302806994	19	19	2009
VT139	AT138	2009-02-16	0.766216209943192	14	14	2009
VT139	AT138	2009-02-17	0.922105729334199	15	15	2009
VT139	AT138	2009-02-18	0.731295531113939	19	19	2009
VT139	AT138	2009-02-19	0.895670376186899	14	14	2009
VT139	AT138	2009-02-20	0.902017814112915	18	20	2009
VT139	AT138	2009-02-21	0.93828826623125	14	14	2009
VT139	AT138	2009-02-22	0.678231682010012	14	14	2009
VT139	AT138	2009-02-23	0.973155716196406	18	18	2009
VT139	AT138	2009-02-24	0.892275585254447	16	16	2009
VT139	AT138	2009-02-25	0.895293830105452	18	18	2009
VT139	AT138	2009-02-26	0.95858631295237	16	16	2009
VT139	AT138	2009-02-27	0.778175662819535	13	13	2009
VT139	AT138	2009-02-28	0.83618927120151	10	10	2009
VT139	AT138	2009-03-01	0.964060097110669	14	14	2009
VT139	AT138	2009-03-02	0.822644261110998	15	15	2009
VT139	AT138	2009-03-03	0.873594814612253	15	15	2009
VT139	AT138	2009-03-04	0.919323325456756	14	16	2009
VT139	AT138	2009-03-05	0.963034792351901	17	17	2009
VT139	AT138	2009-03-06	0.800780091755398	12	13	2009
VT139	AT138	2009-03-07	0.778659548711291	16	22	2009
VT139	AT138	2009-03-08	0.890295814488801	14	18	2009
VT139	AT138	2009-03-09	0.955268307888264	12	12	2009
VT139	AT138	2009-03-10	0.973559423966718	10	10	2009
VT139	AT138	2009-03-11	0.949739025536006	15	15	2009
VT139	AT138	2009-03-12	0.955128149272542	13	13	2009
VT139	AT138	2009-03-13	0.840766611435214	12	12	2009
VT139	AT138	2009-03-14	0.437147849479582	17	18	2009
VT139	AT138	2009-03-15	0.909794785981367	11	11	2009
VT139	AT138	2009-03-16	0.858024905765328	12	12	2009
VT139	AT138	2009-03-17	0.679149830027052	6	6	2009
VT139	AT138	2009-03-18	0.559131326250887	10	10	2009
VT139	AT138	2009-03-19	0.883048902725431	11	11	2009
VT139	AT138	2009-03-20	0.804284854444074	14	14	2009
VT139	AT138	2009-03-21	0.767035410785912	15	15	2009
VT139	AT138	2009-03-22	0.863747630888589	16	16	2009
VT139	AT138	2009-03-23	0.811628847480627	15	15	2009
VT139	AT138	2009-03-24	0.907577522987472	16	16	2009
VT139	AT138	2009-03-25	0.76299932980408	9	9	2009
VT139	AT138	2009-03-26	0.875134512064491	11	11	2009
VT139	AT138	2009-03-27	0.891809865679975	14	14	2009
VT139	AT138	2009-03-28	0.609458844330783	7	7	2009
VT139	AT138	2009-03-29	0.779192501183271	13	13	2009
VT139	AT138	2009-03-30	0.925504592062047	9	9	2009
VT139	AT138	2009-03-31	0.766667635502714	8	8	2009
VT139	AT138	2009-04-01	0.967507023375179	7	7	2009
VT139	AT138	2009-04-02	0.918945510701675	11	11	2009
VT139	AT138	2009-04-03	0.923302560009482	9	9	2009
VT139	AT138	2009-04-04	0.872847440999184	13	13	2009
VT139	AT138	2009-04-05	0.912668360770651	14	14	2009
VT139	AT138	2009-04-06	0.476670419113672	10	10	2009
VT139	AT138	2009-04-07	0.860513280063415	11	11	2009
VT139	AT138	2009-04-08	0.851122655357593	12	12	2009
VT139	AT138	2009-04-09	0.931426140304701	13	13	2009
VT139	AT138	2009-04-10	0.8675688463465	13	13	2009
VT139	AT138	2009-04-11	0.757726220601046	9	9	2009
VT139	AT138	2009-04-12	0.909909475118543	14	14	2009
VT139	AT138	2009-04-13	0.902688996647666	8	8	2009
VT139	AT138	2009-04-14	0.715869760325441	10	10	2009
VT139	AT138	2009-04-15	0.729427500225608	8	8	2009
VT139	AT138	2009-04-16	0.897620987497389	14	14	2009
VT139	AT138	2009-04-17	0.827884625748114	10	10	2009
VT139	AT138	2009-04-18	0.832756469326551	14	14	2009
